date,team1,score1,team2,score2
2016-04-21,FaZe,16,FlipSid3,8
2016-04-21,CS-GO.rs,11,SuperMassive,16
2016-04-21,NiP,16,EnVyUs,10
2016-04-21,FlipSid3,2,FaZe,16
2016-04-21,NiP,16,EnVyUs,3
2016-04-21,CPH Wolves,16,RCTIC,6
2016-04-21,RCTIC,8,CPH Wolves,16
2016-04-21,dignitas,16,FaZe,9
2016-04-21,HellRaisers,16,Gambit,5
2016-04-21,HellRaisers,16,Gambit,3
2016-04-21,Virtus.pro,5,mousesports,16
2016-04-21,dignitas,7,FaZe,16
2016-04-21,Virtus.pro,19,mousesports,15
2016-04-22,CLG,8,Splyce,16
2016-04-22,CLG,13,Splyce,16
2016-04-22,Winterfox,16,KKona,7
2016-04-22,Winterfox,16,KKona,6
2016-04-22,nxl,16,inchk1ng,9
2016-04-22,inchk1ng,14,nxl,16
2016-04-22,TheMongolz,16,Signature,10
2016-04-22,Signature,11,TheMongolz,16
2016-04-22,EDG,16,MVP project,10
2016-04-22,MVP project,16,EDG,8
2016-04-22,MVP project,16,EDG,6
2016-04-22,E-frag.net,6,AGG,16
2016-04-22,Pixel,14,CS-GO.rs,16
2016-04-22,E-frag.net,10,AGG,16
2016-04-22,KoN Sweden,14,KoN Denmark,16
2016-04-22,Epsilon,14,HellRaisers,16
2016-04-22,HellRaisers,16,Epsilon,12
2016-04-22,KoN Norway,11,KoN Denmark,16
2016-04-22,iNation,13,Bpro,16
2016-04-22,Deathtrap,12,GameAgents,16
2016-04-22,KoN Denmark,15,KoN Finland,21
